track_id,artist_name,title,lyrics,emotion
TRAAQXO128F933E779,October Tide,Ephemeral,"You're on the breeze
You rest in grey
Eternally sleep
Erase the day
I couldn't see her
Through all the rain

And her sigh

Holding our breath to the end



We end up far away

Out on the breeze

Take me past the horizon

We're running out of time



Anywhere is nowhere

Everywhere is fear

And you just

All the walls of my gloomy house?

It's like awaiting

The end of the world

Here in this days?

The end of the world



There is no answer

To all that is crying

When all those die

To carry on forever



(Merci à Ines Goth pour cettes paroles)",sadness
TRAAQXS12903C9AA85,Marian McPartland,Passing Glance,"[Music]
they membranes caress the chairs
tenderly the trail in Chains embraced
lungs tenderly came wandering and lost
it ass
the Shah was Miss Bossy tenderly I can't
forget how to hurts man breathlessly and
answer
took my son
[Music]
so I was kissed bus stand
I can't forget how to hurt Schmidt
breathlessly
[Music]
hello open
[Music]
you took my u-turn so take
[Music]
[Applause]",joy
TRAAQXU128F92DC056,Tina Arena,Tu aurais dû me dire (oser parler d'amour),"(Oser Parler D'amour)
Tu aurais du me dire..
Tu aurais dû me dire
Les mots que j'attendais,

Dans un souffle, un soupir,

Comme un secret,

Tu aurais dû me dire,

Ce que j'esperais,

Quitte à me faire rougir,

A me gêner.

Il fallait tout me dire

Jamais, non jamais,

Bâtir l'avenir sur des regrets,



[Refrain] :

Oser parler d'amour,

Avant que le temps, le vent,

N'emporte les mots pour toujours

Oser parler d'amour,

Avant que le temps, le vent,

N'emporte les mots pour toujours



Tu aurais dû me dire

Les promesses à jamais

Pleurer ne veut rien dire

Les jours d'après.



Tu aurais dû me dire

Et nous délivrer,

Le silence est bien pire à écouter,



[Refrain] :

Oser parler d'amour,

Avant que le temps, le vent,

N'emporte les mots pour toujours

Oser parler d'amour,

Avant que le temps, le vent,

N'emporte les mots pour toujours



Et si l'amour se fane

A l'ombre du silence,

A l'ombre de ses chances.

Et si l'amour se fane

A l'ombre du silence,

A l'ombre de ses chances.



Tu aurais dû me dire,

Les mots que j'attendais,

Dans un souffle, un soupir,

Comme un secret,

Tu aurais dû me dire,

Les mots que j'esperais

Pleurer ne veut rien dire

Les jours d'après.",fear
TRAAQYH128F92D5C30,Karunesh,Tao and Zen,"[Music]
thank you
[Music]
thank you
[Music]
foreign
[Music]
thank you
[Music]
[Music]
umatism
[Music]
foreign
[Music]
how do you want that song
[Music]
[Music]
foreign
[Music]
what do you do
[Music]
foreign
[Music]
foreign
[Music]
foreign
[Music]
no no
[Music]
no no
no
no no
no no no
[Music]
no no no no no no no
[Music]
foreign
foreign
[Music]
what do you want the time
[Music]
honey
[Music]
honey oh
[Music]
foreign
[Music]
thank you
[Music]
somebody
[Music]
foreign
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
foreign
[Music]
foreign
[Music]
[Music]
foreign
[Music]
thank you
[Music]
foreign
[Music]
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
thank you
foreign
[Music]
[Music]
[Music]
[Music]
thank you
[Music]
foreign
[Music]
[Music]
foreign
[Music]
foreign
[Music]
[Music]
[Applause]
[Music]
[Applause]
[Music]
[Music]
[Music]
thank you
foreign
[Music]
thank you
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Applause]
thank you
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
foreign
[Music]
[Music]
[Applause]
[Music]
[Applause]
[Music]
[Music]
[Applause]
[Music]
my heart on me
[Music]
foreign
[Music]
foreign
[Music]
happens
[Music]
thank you
[Music]
foreign
[Music]
laughs
[Music]
[Music]
foreign
[Music]
foreign
[Music]
[Music]
foreign
[Music]
foreign
[Music]
laughs
[Music]
foreign
[Music]
oh my God
[Music]
[Music]
foreign
[Music]
foreign
[Music]
foreign
foreign
[Music]
foreign
[Music]
[Music]
foreign
[Music]
foreign
[Music]
laughs
[Music]
[Applause]
thank you
[Music]
um
why do you want that song
[Music]
thank you
[Music]
foreign
[Music]
what do you know
[Music]
honey you're good
[Music]
what are you
doing
[Music]
somebody on your bedside
party
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
thank you
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
foreign
[Music]
[Music]
[Music]
[Music]
thank you
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
[Music]
thank you
foreign
[Music]
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
foreign
[Applause]
foreign
[Applause]
[Music]
[Music]
[Music]
foreign
[Music]
foreign
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Applause]
foreign
[Applause]
[Music]
thank you
[Music]
[Music]
[Music]
foreign
foreign
[Music]
[Music]
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Applause]
[Music]
[Applause]
[Music]
[Music]
[Applause]
[Music]
[Music]
who's the water
[Music]
baby
[Music]
it is
[Music]
[Music]
thank you
foreign
[Music]
take me
[Music]
thank you
hahaha
[Music]
[Music]
[Music]
[Music]
five minutes
[Music]
foreign
[Music]
[Music]
victory
[Music]
please
oh
my God
[Music]
oh
[Music]
laughs
[Music]
foreign
[Music]
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
foreign
[Music]
[Applause]
[Music]
foreign
foreign
[Applause]
[Music]
[Applause]
[Music]
thank you
[Music]
foreign
[Music]
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
[Applause]
[Music]
[Applause]
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
[Music]
[Applause]
foreign
[Music]
foreign
[Music]
[Music]
[Music]
foreign
[Music]
[Music]
[Music]
thank you
foreign
[Music]
[Music]
[Music]
[Music]",neutral
TRAAQYN128F92ED77E,S.U.P,The Cube (Live),"[Music]
I'm in a cube
land I dick with cold
hands I use these tools to try and climb
out of
[Music]
this 2 three my door is open
skeletons and zombies I am broken as
they walk over me but if I keep on
building walls maybe they'll stay
away think fast it's got to last if
you're going to make it through the rest
of the
day I'm TR I can't go back me the
choice to stay
and we'll
fight
keep we'll fight
good driven to
survive I'll keep going just stay by my
[Music]
side I'm in a
PL my castle so
Grand and once I lay these tracks I'll
finally make my
Escape I am no one I have no place no
one L and there's no sun has night
covers the space but I thank you please
please don't let this life go away
think fast it's got to last if you're
going to make it through the rest
of I'm TR I can't go back made the
choice to
stay and we'll
fight I keep for the
night we fight good
I'll D it
to fight go I'll keep going just stay by
my side
[Music]
[Music]
[Music]
[Applause]
[Music]",anger
TRAAQZF12903CEDCB8,Brian Keane,Battle Of The Rosebud / Cries,"[Music]
I'm mad little wrinkles and pricks
doctor that with that last and a drink
will it fix all those questions and ask
who dies save you when made you king of
it all who wins another win feel so worn
on the back of my neck as we wars with
summer hand in hand from the rack some
fictions and took it to be straight
believe me I know the truth does my hair
look as nice as it did what it wanna
stenciled up in your eyes that look at
me as you say this you don't look at
your phone was that Sun that means down
as my hands touched the grass of the
summer sets by saying I feel hotter at
last but person fifty year old me would
be proud to have known
[Music]
besides the witch in real life
zone
[Music]
they're just done
so
and as I walk away
without cracking a year at
not banging support
[Music]
with you I could summon let the gods and
the stunts which them dance out the
plays them your nose buddy on the heart
when we laughed the ghosts of our fears
come at me blaggards udl from me the
band's wielding words against
make-believe wizards and tanks hey my
god loves believe me
not far we sunk into water no creature
can know they attract us evolved into
what shall of your shows a devil's broke
leg hunted out of the depths came an
army I won't let you turn our last night
into this I'm gonna binge-watch a boxset
drink wine reminisce this isn't a
breakup dear heart it's a season finale
[Music]
cuz these plants
smash
[Applause]
that breathing you
just
[Applause]
[Music]
they're just down
frickin
[Music]
[Music]
well it took to a dive in the dust and
some rallies or respite from the heat
and was taking the time to ask
[Music]
and now with the end
I'm not gonna scream give my chest that
Linda
[Laughter]
[Music]
you",sadness
TRAAQZQ128EF35C51A,Aberdeen,Beyond the Light,"[Music]
the N Li of
old mean home sweet home to
me the Norther lights of
aine are War I long to
see I been a war
all my life and many a sight I
seen God speak the day when I'm on my
way to my home in
a when I was a lot a we l my mother said
to
me come see the nor the lights my boy
they're bright as they can
be she called them the Heavenly
dancers pretty dancers in the
sky I'll never forget that wonderful
sight they made the Heaven's
bright the Norther lights of old
mean home sweet home to
me the nor the lights of
abine are what I long to
see I've been a Wonder at all of my life
and many a sight I've
seen God speed the day when I'm on my
way to my home and I
[Music]
I've wondered in many far off lands and
traveled many a
mile i' missed the folks I've cherish
most the joy of a friendly
smile it warms up the heart of the
wonderer the clasp of a welcoming
H to greet me when I return home to my
native
land the norn lights of old Al mean home
sweet home to
me the nor the lights
ofine are what I long to see
I've been a wonderer all of my life and
many a s i
see God speak the day when I'm on my way
to my home in all
the",joy
TRAAQZY128F9364CC3,David Bowie,Life On Mars? (1990 Digital Remaster),"It's a god-awful small affair
To the girl with the mousy hair
But her mummy is yelling ""No""
And her daddy has told her to go
But her friend is nowhere to be seen
Now she walks

through her sunken dream

To the seat with the clearest view

And she's hooked to the silver screen

But the film is a saddening bore

For she's lived it

ten times or more

She could spit in the eyes of fools

As they ask her to focus on



Sailors fighting in the dance hall

Oh man!

Look at those cavemen go

It's the freakiest show

Take a look at the Lawman

Beating up the wrong guy

Oh man! Wonder if he'll ever know

He's in the best selling show

Is there life on Mars?



It's on Amerika's tortured brow

That Mickey Mouse

has grown up a cow

Now the workers 

have struck for fame

'Cause Lennon's on sale again

See the mice in their million hordes

From Ibeza to the Norfolk Broads

Rule Britannia is out of bounds

To my mother, my dog, and clowns

But the film is a saddening bore

'Cause I wrote it

ten times or more

It's about to be writ again

As I ask you to focus on



Sailors

Fighting in the dance hall.

Oh man!

Look at those cavemen go.

It's the freakiest show.

Take a look at the lawman

Beating up the wrong guy.

Oh man!

Wonder if he'll ever know

He's in the best selling show.

Is there life on Mars?



Dring-dring-dring....

(Mind the phone)",sadness
TRAARAC128F933532B,Chayanne,Te Echo De Menos,"Hoy estoy pensando en todo aquello que perdí,
bajan lagrimas del cielo porque no estas cerca,
se que ya no te merezco, 
se que te mentí, 
se que tu confianza no confía en mi, perdóname.
Hoy me ahogo en las promesas que nunca cumplí,

y a la compasión le pido que me compadezca,

si nací para quererte, como puede ser, 

que sin tu mirada ya no puedo ver.



Te echo de menos (coro)

Porque en cada momento que no estas conmigo,

es un desafío.

Vuelve conmigo (coro)

Suerte que no hay otro abrazo que me desahogue, 

que me quite el frío.

Te echo de menos (coro)

Cuanto es el dolor que siento 

y siento que reviento, 

el cielo es mi testigo.

Lo pido...(coro)

Y por este amor, te pido, otra oportunidad.



Hoy estoy perdiendo todo por lo que viví,

conversando con la pena y su amiga tristeza,

El camino de esta historia no termina así,

dale moraleja y un final feliz.



(Estribillo)",fear
TRAARAL128F93214B8,D-Flame,Die Zukunft (Interlude),"the only one who can take care of you
and understand you is you
[Music]
yourself I can't
keep I
[Music]
keep I yeah keep
going soft touch I Can't Get
Enough girl you f me up left me feeling
Ro turn fill my room with care burn all
love my memories make you more than de
made me lose my everything but still I
keep I keep on hold
on I can't keep holding
on I
keep I can't
keep I can't
get girl you f me up let me feel it
right
I
withar all love my m thank you for the
tell baby L my everything but still I
can't
[Music]",sadness
TRAARBJ128F9328B09,Silver,Hold Fast,"[Music]
things
[Music]
passing go find yourself a
day hope fast things fast are
[Music]
passing I find yourself a
[Music]
[Music]
[Music]
w oh
[Music]
hope F
[Music]
things go find yourself a bright
day hope fast things fast go
passing o
the silver right
[Music]
oh
[Music]
w
[Music]
[Music]",neutral
TRAARBW128F931878B,GP WU,Flawless,"[Music]
[Music]
[Music]
they wanna see me fail
reckless until i'm in the cell selling
taxes like i'm an emi bell well i guess
this didn't pan out i'm on a guest list
off the cd sales
and i ain't even want to kiss and tell
but i've been through hell and i know my
old friends i used to sit and laugh
about all the dreams i used to say i had
never thought their face would ever
split in half
see now not around never come around i'm
too good that i forget to add
did what i had to do and subtract the
jew once i did the math
every empty promise emptied on us every
lie that was followed after let's be
honest every plan that was put together
just for comments i've been praying for
the best regardless that's right
telling god that i'm sleeping they best
pajamas nightmares i mean winning is the
best of commerce
[Music]
for every time that i ever felt pain
that i ever felt life was a living hell
feel like i already failed didn't want
to want to tell i would always sit and
dwell
about life
[Music]
what you do if i choose to it's a lose
lose cause my new views stopping new
views and these loose screws give me new
tools to make new rules cause i know
[Music]
for the stans and the fans that i've
been filling up the stands with a cam in
their hands leaving comments on the
ground telling me that i'm the man that
keeps sticking to the plan helping me to
feel alive when my head is in a jam
thinking about the days when we started
in the van performing with the band but
we never saw a bad god damn i don't
think you understand
[Music]
every empty promise emptied on us every
lie that was followed after let's be
honest every plan that was put together
just for comments i've been praying for
the best regardless
telling god that i'm sleeping they best
pajamas nightmares on me winning is the
best of karmas i know
i know
[Music]
but they would
when i'm coming i'll be there",anger
TRAARCK128F425B514,Subtonal vs. Fresh Moods,Semitones In Darkness,"as we stand in Golden Light judgment
calls out one last time wondering if
it's too late cuz it must have been our
favorite sing at the flowers bloom
Church spells ring and that's my Q want
I have a bad time kid take a step and
see what happens science Cofe magic too
I'll use it all to stop you this seemed
like a s change that won't stop me from
taking aame no longer the same old G
guessing you're feeling betrayed how do
you like being played on the mountain
you should have stayed for my friends
and all the rest for my brother Papyrus
I will put you to this test hope that
you're ready for my best we stood here
in this Hall aund times no one else can
stop all these time stop you playing and
all this doding give would be left
Runing you stood here in this Hall a
thousand times no one else can stop your
genocide stop your reset and your
Slaughter you're nothing but a monster
suddenly a subtle change something about
it's quite strange you're playing a
different way like someone is taking
your place still won't give up won't
come around you're out of luck full it's
rain down no more hopes and no more
dreaming not a chance that you'll be
flame going forward like Memories We
Fight wondering where we'll go with we
will this ever feel right I can
understand the things that you do all
night your of is there Ching H that I
lose the battle races it keep us moving
along you'll never give up your obsess
with this same song dealing with you is
exhausting I'll admit nothing a s won't
fix so then let's get right back to it
you don't see the point in sparing no
you'd rather and let prove you capable
of all that you can't see the point and
caring cuz you want in their
friend what's the point in even trying
when I one single attack has been able
to hit what's the point in my
surviving can't wipe away all your
sins you know I never would have thought
coffee magic and a hell of a lot of
bullets you think it'd be enough to stop
you
right let's finish this
iname you kill fors thinking nothing of
it
until nothing left nothing I wouldn't
expect you to
do refuse suddenly the tears Flow by
promise that I wouldn't cry this seemed
like a sudden change did it stop me from
taking game as we stand in Golden Light
judgement calls out one last time
wondering if to Lake must my
f",sadness
TRAARCW12903CEB779,Nat King Cole,When I Fall In Love,"When I fall in loveit will be foreveror I never fall in loveIn a restless worldlike this islove is endedbefore its begunand too many moonlight kissesseem to cool in the warmth of the sunWhen I give my heartit will be completelyor i never give my heartAnd the momentI can feel thatyou feel that way toois when I fall in lovewith youAnd the moment I can feel that,you feel that way too,is when I fall in Love with you.",fear
TRAARCZ128F42B3EFE,Ours,Chapter 2 (Money),"[Music]
[Applause]
m
[Music]
the
[Music]
oh
[Music]
a
[Music]
oh",neutral
TRAARDP128F4292C89,Gigi D'Alessio,La Spada Nel Cuore,"Sono finito se qualcuno ha parlato
non recuperà piu' dallo shok,
la tua amica del cuore non lo deve sapere,
che stasera hai sedotto anche me.
Non è piu' un gioco io mi brucio col fuoco
che tu energicamente mi dai

la tua scuola d'amore

non la posso evitare

io ritorno a lezione da te

stavo bene davvero con lei,

fino all'attimo prima che tu

invadente piu' matta che mai

hai firmato il tuo sesso con me

Sei la mia spada nel cuore un episodio in TV

come i cartoni animati,

mi piaci sempre di piu'

Tu sei fuori dal normale tutta nuova da scoprire

ragnatela inevitabile

un frullato di emozioni variegato di passioni

gusto dolce e morbissimo,

è una storia senza età che non ci fa mai invecchiare

Sei la mia spada nel cuore

un cruciverba per me

frasi di cinque parole

amore e cuore io e te....

Non era un caso gli occhi dolci e il sorriso

mi facevi se stavo con lei

anche senza parole me facive capi'

ca ce steve carenn' pur' io

quante volte ho pensato che tu,

arrivassi correndo da me,

tipo scena d'amore con te 

già stregneve senza care'

Sei la mia spada nel cuore un episodio in TV

come i cartoni animati,

mi piaci sempre di piu'

Tu sei fuori dal normale tutta nuova da scoprire

ragnatela inevitabile

un frullato di emozioni variegato di passioni

gusto dolce e morbissimo,

è una storia senza età che non ci fa mai invecchiare

Sei la mia spada nel cuore

un cruciverba per me

frasi di cinque parole

amore e cuore io e te....",neutral
TRAAREW12903CAEF29,Dark Tranquillity,Iridium,"Let the horizon lead
On through the ether of the night
Dragged across the burning heavens
Flying homeward like a burdened soul
Shattered into a million brighter stars

we fragile, naked, rare

Scattered across forever

Out from creations core

An end beyond compare

Iridium



Now is the time to leave

We lie awake, we stand afire

At the edge of the world

Above, mirror of light

Below, the mantle of the stars

And strangely they fall



Shattered into a million brighter stars

we fragile, naked, rare

Scattered across forever

Out from creations core

An end beyond compare

Iridium



Shattered into a million brighter stars

we fragile, naked, rare

Scattered across forever

Out from creations core

An end beyond compare

An end beyond compare

Iridium",sadness
TRAARFE12903CAF4B6,Gentle Friendly,LA Welle,"[Music]
so many reasons
[Music]
[Music]
[Music]
[Music]
[Music]
right in the boat s
[Music]
[Music]
[Music]
foreign",neutral
TRAARFN12903D08A8C,Whiplash,Snake Pit (Album Version),"Judgement day's here, smell of death's near
Captor's ignoring the cries
Tragedy's stand, trouble at hand
Death jury plots the demise
Hungry to kill
Torture at will



Anxiously waiting the word

Sentence to cast

Won't be the last

Laugh when the verdict is heard



Last straw

Through with the final injunction

Case closed

No one will ever get free



[Chorus:]

Snake pit

Snake pit

Snake pit



Guilty of sin, no one will win

Death jurers plot till the death

Justice at large, make up a change

Waiting to stear your last breath



Gaffle will fall, order from all

Silence overcomes the court

Don't say a word

Sentence is heard

Might make the vision distort



[Repeat chorus]

[Lead]

[Chorus]

[1st verse]

[Chorus]",fear
TRAARFP128F42A8241,Assemblage 23,Binary,"Monochromatic reasoning
A divide and conquer legacy
Dissect and over-simplify


All hail the death of compromise







CHORUS



The world isn't rendered in black and white



Other shades lie between



Don't view the world with binary eyes



We are human, not machine







Eliminate the critical



When it all becomes too difficult



Ignore the layers of subtlety



Force feed them full of your beliefs







(CHORUS)







Some day when we all awake



From the dreams we dreamt for country's sake



The logic you let come undone



Is the noose that you'll be hanging from



(CHORUS)",anger
TRAARFY128F93230AD,The Muckrakers,Game,"[Music]
[Applause]
[Music]
[Applause]
[Music]
one
tell them I'm coming
I can't let the day go without letting
the cake go now watch his face bro
in the grip he in the 18th day with your
fish she gonna tell us with me wet Levon
twist eggs roll and just wait for the
red come out that hole notice we change
safe maybe see a movie that face
nobody before big that case again some
shots up withdrawing our man drive
slower like the mother [ __ ] to
understand
[Music]
[ __ ] put his hands over kids pump up
that black van the whole new is no we
don't do the kid slap now we do the kids
matching eyewitness moves it's been the
kidnapping see the real good take him
home play with all them sitting by the
phone just wait is your daddy calling we
don't get down like these mama put you
in the ground like this but you ain't
even address the beef with you yet it's
on now
better call dr. Brennan Russell set up a
peace treaty or go get some muscle
called a lady brothers call on their
Lord flunkies gonna snitch hotline and
get them g-unit monkeys call the cops
I'm still a hundred mouths I'm running
game called God and telling natural
answers coming
[Music]
[Music]
[Music]
[Music]
[Music]
this toy doesn't
[Music]
so seven we can't be [ __ ] with
[Music]",neutral
TRAARGK12903CFC484,Guce,F#ckin' On Camera,"[Music]
foreign
[Music]
[Music]
don't know why you never complain with
you I can never be shame
[Music]
man I usually never say never how
look at me today I don't need no Sage
[Music]
but we're at the top and we got us Ocean
View letters
[Music]
[Music]
Italian
[Music]
you wake up and you wanna go shopping
pick out a car you got too many options
[Music]
[Music]
Italian
[Music]
foreign
[Music]",neutral
TRAARHK128F424A1AA,Fernest Arceneaux_ Victor Walker,Big Mamou,"genius Nation
Music We are music
[Music]
Opportunity is the ability to get
broken for
visibility
Opportunity is the
ability for
[Music]
visibility I'm alone I'm
alone I'm alone I'm alone
[Music]
[Applause]
[Music]
[Applause]
[Music]
[Applause]
[Music]
So many
[Music]
W cuz you know I am sorry son and I am
your
[Music]
only know that you own me pick me when
I'm calling you deserve all the glory
[Music]
Opportunity is the ability to get
proximity for the
visibility
Opportunity is the ability to get
proximity for the visibility
So
[Music]
many
[Music]
mama So many",sadness
TRAARHS128F931689D,The Killers,Spaceman,"It started with a low light
Next thing I knew they ripped me from my bed
And then they took my blood type
It left a strange impression in my head
You know that I was hopin'
That I could leave this star crossed world behind

When they cut me open

I guess I changed my mind



And you know I might

Have just flown too far from the floor this time

Cause they're calling me by my name

And they're zipping white light beams

Disregarding bombs and satellites



Oh that was the turning point,

That was one lonely night

The star maker says it ain't so bad

The dream maker's gonna make you mad

The spaceman says, Everybody look down

It's all in your mind



Well, now I'm back at home

And I'm looking forward to this life I live

You know it's gonna haunt me

So hesitation to this life I give

You think you might cross over

You're caught between the devil and the deep blue sea

You better look it over

Before you make that leap



And you know I'm fine

But I hear those voices at night

Sometimes they justify my claim

And the public don't dwell on my transmission

Cause it wasn't televised

But it was the turning point

Oh what a lonely night

The star maker says it ain't so bad

The dream maker's gonna make you mad

The spaceman says, Everybody look down

It's all in your mind



The star maker says it ain't so bad

The dream maker's gonna make you mad

The spaceman says, Everybody look down

It's all in your mind



My global position systems are vocally addressed

They say the Nile used to run from East to West

They say the Nile used to run from East to West

I'm fine

But I hear those voices at night

Sometimes



The star maker says it ain't so bad

The dream maker's gonna make you mad

The spaceman says, Everybody look down

It's all in your mind



The star maker says it ain't so bad

The dream maker's gonna make you mad

The spaceman says, Everybody look down

It's all in your mind



It's all in my mind

It's all in my mind",surprise
TRAARIH128F146542C,Roudoudou,Zoom Zoom,"[Music]
hey don't look away cuz I'm zoom on
you you know I'm not afraid to go jump
Straight Into the Storm step back and
joy the
right yeah okay okay I don't care what
they say I want it all from me CU stop
me letting all know that I'm ready take
it on we can be extraordinary maybe
you're we just ordinary huh this could
be the end ofy so I'm going bring you
closer like
my all you want to walk through together
show you I got me that's
just keep simp just for you you got to
do it just try don't even f it for you
to Reon don't let me show you
when zoom
zoom zoom in I'm zoom zoom in on yeah
I'm a zoom in on yeah zoom zoom in I'm
zoom zoom in on I'm zooming onom Zoom
I'm Zoom zooming on I'm a zooming on
Zoom have some zoom zoom here we
[Music]
goer
I everybody know exra my
way zoom in and zoom in zoom zoom in I'm
zoom zoom in on yeah I'm zoom in on Zoom
zooming on Zoom zooming on yeah zoom on
zoom zoom in on Zoom zooming on yeah
I'm come bring the and
[Music]
yeah yeah
yeah zoom in zoom in I'm zoom in oh yeah
[Music]
yeah
I'm I'm zoom zoom on I'm zoom on zoom
zoom I'm zoom zoom in on zooming
on in my sign I can leave you behind I'm
do it in my way cuz I'm so so
now you in my I can leave you behind I'm
going to take it to the top cuz
I'm",fear
TRAARJY12903D105F3,Kirk Whalum,You Are Everything,"[Music]
today I saw
somebody who look just like
you she W like you do
I thought it was
you as she turns the corner I called up
your
name I felt so a
chame it wasn't
you wasn't
you you are
everything and everything is you oh you
are
everything and everything is you oh you
are
everything and everything is
you can I forget when each face that I
see brings back
memories of beinging with you
[Music]
I just can't go on living life as I
do each to you no they just W
do and I
[Music]
you you are
everything and everything is you oh you
are
and everything is you oh you are
everything and everything is you
[Music]
everything
me
everything
[Music]
everything everything
[Music]",surprise
TRAARKG128F42AC406,Chambao,Camino Interior,"Temores, suspiros, quebrantos 
que traen el llanto 
Deseos, 
esa extraña fuerza que me povoca
Palabras, 

Que se las lleva el viento y son de mi boca 

Pensamientos malos que me envenenan 

yo quiero librarme de esta condena 



Y encender esa luz 

que llevamos dentro... 



Destellos, conectan lo puro 

que llevo dentro 



Sonrisas 

calor y dulzura pa mis adentros

Miradas, que rozan la punta el entendimiento 

pensamientos puros queme liberan 

lleno de bondad y buenos sentimientos 



Y encender esa luz 

que llevamos dentro...",fear
